,Id,degree,group
23362,230447151,1,14
23363,1305076595393286144,1,14
23364,823922204874260480,1,14
23365,1237378530989748228,1,14
23366,1019461308,1,14
23367,1300305116264886274,1,14
23368,600984494,1,14
23369,787955592367337472,1,14
23370,754289155329458176,1,14
23371,1287637018323935232,1,14
23372,1232660573210513408,1,14
23373,891929138633875456,1,14
23374,1027986773748731904,1,14
23375,823226759516745728,1,14
23376,922480426664583168,1,14
23377,4629887063,1,14
23378,1241774668257910787,1,14
23379,3051031632,1,14
23380,1305002802809384960,1,14
23381,951522541994217472,1,14
23382,1236683822336544771,1,14
23383,1259905750421340163,1,14
23384,1173349866027855873,1,14
23385,1118171333811146753,1,14
23386,1193821769666351104,1,14
23387,1284579418636247041,1,14
23388,420921113,1,14
23389,1350220824,1,14
23390,1031933766212702208,1,14
23391,1248612737040572421,1,14
23392,904347208014848005,1,14
23393,1185151161801805824,1,14
23394,1220848927957749765,1,14
23395,1056316793168556032,1,14
23396,1285506479840256000,1,14
23397,1271962031986487301,1,14
23398,923333398873206785,1,14
23399,1257794318020104192,1,14
23400,4287282616,1,14
23401,758527246382538752,1,14
23402,1185481958677209088,1,14
23403,1009015937792659456,1,14
23404,1133442047539589120,1,14
23405,1061737355533525004,1,14
23406,1276879366551724032,1,14
23407,1252771492942708738,1,14
23408,1292219021245534209,1,14
23409,1214995906166185987,1,14
23410,1271856882874007560,1,14
23411,1243242544198270977,1,14
23412,1217797717474316288,1,14
23413,1298046656235986944,1,14
23414,1095384831314350080,1,14
23415,892330904860987396,1,14
23416,1247188021872594946,1,14
23417,1245709401421426689,1,14
23418,3955588455,1,14
23419,1204576956899102720,1,14
23420,1288477993099309057,1,14
23421,1064340410816974850,1,14
23422,3375408454,1,14
23423,1217813146565517312,1,14
23424,1148227698722050049,1,14
23425,1275471507905544194,1,14
23426,1241310304530817024,1,14
23427,1254306659943559168,1,14
23428,1296616627652513794,1,14
23429,1119949765951852545,1,14
23430,719535169636548608,1,14
23431,1219659856526938113,1,14
23432,4697343601,1,14
23433,1201750264270741505,1,14
23434,730832396493393920,1,14
23435,1165958730472677376,1,14
23436,828974300808015872,1,14
23437,1148748407995019265,1,14
23438,1073390618016145409,1,14
23439,1061581277701246976,1,14
23440,1034054900404170753,1,14
23441,2249640849,1,14
23442,821512979988496384,1,14
23443,779739205757009920,1,14
23444,1216810512492761094,1,14
23445,1094153024417787905,1,14
23446,1206153312271241216,1,14
23447,954781372010369025,1,14
23448,1300861687445311491,1,14
23449,1221581149073559552,1,14
23450,1119944280443846659,1,14
23451,163153867,1,14
23452,1025900321959235585,1,14
23453,1144957556865081344,1,14
23454,1226827055221870592,1,14
23455,1292880153220190208,1,14
23456,4195456457,1,14
23457,1152027863694151681,1,14
23458,969193441266733056,1,14
23459,1137465640585969664,1,14
23460,1286270236107444227,1,14
23461,1172819941092933633,1,14
23462,3397100369,1,14
23463,1304304688876187649,1,14
23464,1255952749331722241,1,14
23465,2258914257,1,14
23466,1251239832606715909,1,14
23467,1224439493593268224,1,14
23468,1264891758699257856,1,14
23469,1258515939580153861,1,14
23470,1287151478944206849,1,14
23471,1286693606573703171,1,14
23472,4896311812,1,14
23473,1269687980136022017,1,14
23474,761987051919183872,1,14
23475,902649827040911360,1,14
23476,3081890368,1,14
23477,1266806896599666688,1,14
23478,1024980836368769026,1,14
23479,968084170047152129,1,14
23480,1269959046523731970,1,14
23481,1300061083961569282,1,14
23482,1299657064936071169,1,14
23483,1119103863766650882,1,14
23484,1294364895316713472,1,14
23485,1302607507488112641,1,14
23486,927164769131552769,1,14
23487,1259088591445200897,1,14
23488,1242777181979381760,1,14
23489,713798033624993792,1,14
23490,710835238084218880,1,14
23491,1287451472024809472,1,14
23492,1182287305085726720,1,14
23493,1145688782072684544,1,14
23494,1248958413855391744,1,14
23495,4639630124,1,14
23496,1161603711430537216,1,14
23497,1001787165943259137,1,14
23498,1197126023705432064,1,14
23499,1177560515167608832,1,14
23500,1298749358238765056,1,14
23501,1224849452638310400,1,14
23502,998103345717014528,1,14
23503,1246062747630043136,1,14
23504,1255829801249751040,1,14
23505,2729872900,1,14
23506,563288252,1,14
23507,1205433793173176325,1,14
23508,913304990483189760,1,14
23509,1177301831661305859,1,14
23510,1288944394016641024,1,14
23511,1242102469074849799,1,14
23512,1263898375822467081,1,14
23513,911481815151599616,1,14
23514,1303822045936058369,1,14
23515,1160267839212793868,1,14
23516,1214896038210949120,1,14
23517,1259225384945672194,1,14
23518,1097237697322778625,1,14
23519,1203052234625421312,1,14
23520,1270009368340238338,1,14
23521,1021517564776730625,1,14
23522,1160958026347679744,1,14
23523,1186381630975434752,1,14
23524,1292430746553122817,1,14
23525,1144232268145278976,1,14
23526,1158292627533508608,1,14
23527,527662710,1,14
23528,1184858511454429184,1,14
23529,743402889561792513,1,14
23530,1045212826917380096,1,14
23531,1245393791265234946,1,14
23532,1191464198917754880,1,14
23533,1261932910296342528,1,14
23534,1252677516776669191,1,14
23535,1197543572364550144,1,14
23536,1229008670161276928,1,14
23537,625813491,1,14
23538,1165492183388102656,1,14
23539,1277203636104450049,1,14
23540,820323159643668481,1,14
23541,1174361520588939264,1,14
23542,880858485650534400,1,14
23543,4698967225,1,14
23544,1220407240101912577,1,14
23545,1036558652210143232,1,14
23546,1292205918902460419,1,14
23547,1080406877203320833,1,14
23548,1219496118821773312,1,14
23549,2932004422,1,14
23550,1095708281270685696,1,14
23551,889408873127452672,1,14
23552,1178000105481355264,1,14
23553,994663553742393344,1,14
23554,831870928984408065,1,14
23555,700834032364474368,1,14
23556,1263742251588558849,1,14
23557,1186507050760716288,1,14
23558,823926540060725250,1,14
23559,1082314057309396995,1,14
23560,1271967996572024833,1,14
23561,925254954188754944,1,14
23562,1049816128116150272,1,14
23563,1202231965786746881,1,14
23564,1893688164,1,14
23565,989609245200015360,1,14
23566,1034719480373551105,1,14
23567,1242781043788300288,1,14
23568,2860597490,1,14
23569,1287692358931415041,1,14
23570,1066600680528519168,1,14
23571,1094073468470157312,1,14
23572,1303791385305403392,1,14
23573,1276894665980227590,1,14
23574,1060177280000032768,1,14
23575,783238455744667652,1,14
23576,1274342444558094336,1,14
23577,1208323496343986177,1,14
23578,1293621268118462465,1,14
23579,1027321047538966528,1,14
23580,1278970810963820545,1,14
23581,1140360977424232449,1,14
23582,705432432154009600,1,14
23583,3365451077,1,14
23584,62551954,1,14
23585,1281538922473033728,1,14
23586,1204111897626324999,1,14
23587,1303216833156263936,1,14
23588,1286400724851740672,1,14
23589,1266862567957442560,1,14
23590,1186019210515886086,1,14
23591,1302544523722207232,1,14
23592,1205733202662502403,1,14
23593,885734056444534785,1,14
23594,1290694573078056961,1,14
23595,1259601794633732097,1,14
23596,1140709077473005569,1,14
23597,1211589996156600320,1,14
23598,1289595710975938563,1,14
23599,854460316062756866,1,14
23600,1099345190819688449,1,14
23601,1244779441995251713,1,14
23602,735080926296875009,1,14
23603,1168861975369134081,1,14
23604,4875648087,1,14
23605,1285861343787180034,1,14
23606,1207555046730285056,1,14
23607,4425030256,1,14
23608,2471883627,1,14
23609,1250757251557666816,1,14
23610,1273925144055029762,1,14
23611,1152341670639407104,1,14
23612,1299384842879205376,1,14
23613,1275094607383191554,1,14
23614,1246470272892444674,1,14
23615,1205207711333408770,1,14
23616,1032687337342476290,1,14
23617,1219492164121583618,1,14
23618,3445255054,1,14
23619,1292923123118080000,1,14
23620,1200495049378869252,1,14
23621,1127127372560576512,1,14
23622,1117258296749109248,1,14
23623,1286183232346742784,1,14
23624,2871558853,1,14
23625,1295704702353629185,1,14
23626,1155764861638467584,1,14
23627,2801793949,1,14
23628,841988705900466178,1,14
23629,1246940184916234246,1,14
23630,1168573145055473671,1,14
23631,1244951828594339841,1,14
23632,1266361740087881728,1,14
23633,1288450083873157120,1,14
23634,860324438,1,14
23635,171586675,1,14
23636,3417128285,1,14
23637,1295688134139817984,1,14
23638,1262789605591584772,1,14
23639,1179000614480687105,1,14
23640,982874909176221696,1,14
23641,2196338746,1,14
23642,538060060,1,14
23643,1274099152029462533,1,14
23644,1164645809666895872,1,14
23645,1142526544268730381,1,14
23646,982974984418099200,1,14
23647,1047977143265841152,1,14
23648,982036401930883073,1,14
23649,1217408901668315136,1,14
23650,1173635712702304256,1,14
23651,1268262251837956101,1,14
23652,866609574383677441,1,14
23653,1244964980337844224,1,14
23654,1186222643873304577,1,14
23655,870334798383939584,1,14
23656,933285682822500352,1,14
23657,3901216996,1,14
23658,1091805752644329476,1,14
23659,843426428,1,14
23660,1166027435516862467,1,14
23661,2942907290,1,14
23662,1302306162113732610,1,14
23663,1264558436341239809,1,14
23664,1005438741257883648,1,14
23665,1299502077287305216,1,14
23666,1235441657941815296,1,14
23667,947249620664684544,1,14
23668,1075440657462906881,1,14
23669,2477423084,1,14
23670,1290249118103810049,1,14
23671,1132580948128804865,1,14
23672,3046297445,1,14
23673,1193283943107375109,1,14
23674,1250191160578125824,1,14
23675,1216109914432704513,1,14
23676,1076211314513588225,1,14
23677,1077393932420567041,1,14
23678,1248217064445222912,1,14
23679,946377862642393088,1,14
23680,1196374323499548673,1,14
23681,1120100367310753792,1,14
23682,1271722401718558724,1,14
23683,1096371628718678016,1,14
23684,1080950676300144641,1,14
23685,898188247603589120,1,14
23686,3247231575,1,14
23687,1176768332986507264,1,14
23688,976732508397166593,1,14
23689,928881325263769600,1,14
23690,2181195922,1,14
23691,1300552036224819203,1,14
23692,879645955812978688,1,14
23693,1008033334386135040,1,14
23694,1285262467367665664,1,14
23695,976448616733855746,1,14
23696,863671367258034176,1,14
23697,894237541624406016,1,14
23698,835207915396984832,1,14
23699,1071957075767504896,1,14
23700,1240416893405671427,1,14
23701,1300755722641141762,1,14
23702,1255822399607574530,1,14
23703,1210422659462389760,1,14
23704,1086745587389775872,1,14
23705,983763075424837632,1,14
23706,959101441515409408,1,14
23707,875413981938233345,1,14
23708,3080490011,1,14
23709,1300430021471932416,1,14
23710,1287832167805067264,1,14
23711,724617307,1,14
23712,895825566494011392,1,14
23713,1086357585094168576,1,14
23714,271015122,1,14
23715,1289465307912970240,1,14
23716,3419156533,1,14
23717,1300097353618280449,1,14
23718,1282712831037779968,1,14
23719,1189816188580368384,1,14
23720,1134478308501053440,1,14
23721,1288951581979938816,1,14
23722,1069531445469868032,1,14
23723,1291800466775584769,1,14
23724,1202507587457081344,1,14
23725,1288930217793400833,1,14
23726,1274280593090646016,1,14
23727,996780083795906563,1,14
23728,1243978615227850752,1,14
23729,895723506993901568,1,14
23730,1260880544138747904,1,14
23731,1295418305516380160,1,14
23732,836911336927952896,1,14
23733,707382542123593729,1,14
23734,1296203010037645312,1,14
23735,1250592208773885952,1,14
23736,770167705920016384,1,14
23737,3295302710,1,14
23738,2620902314,1,14
23739,838072114582269953,1,14
23740,870165354714091521,1,14
23741,1206523913104175106,1,14
23742,944537035515334656,1,14
23743,1141063516566315008,1,14
23744,1288174328152956928,1,14
23745,1289238941699313665,1,14
23746,730448087466967041,1,14
23747,1064226758055088128,1,14
23748,949554058590916608,1,14
23749,1275438482526265345,1,14
23750,1291434092953849856,1,14
23751,1007266805247856641,1,14
23752,1204415183235342337,1,14
23753,1212696681076027392,1,14
23754,425749138,1,14
23755,1298120864802758656,1,14
23756,1271515616260829189,1,14
23757,1193144456423366661,1,14
23758,1088146000211050496,1,14
23759,1001181249434800133,1,14
23760,144322077,1,14
23761,1074438613461544961,1,14
23762,938473339,1,14
23763,1238568035461541893,1,14
23764,1272467436080640001,1,14
23765,888241263056760832,1,14
23766,1097818037384855553,1,14
23767,1052146682589310976,1,14
23768,1292393725323284480,1,14
23769,816207011725639680,1,14
23770,1278072250848235523,1,14
23771,1289944496579510272,1,14
23772,1189668780965859329,1,14
23773,1207292024724033536,1,14
23774,1187439331755089920,1,14
23775,1174377979138494466,1,14
23776,1202699911927599104,1,14
23777,3831001636,1,14
23778,1282383767399792640,1,14
23779,1290517083864932353,1,14
23780,975028827356389377,1,14
23781,793814517738266624,1,14
23782,1203816770521296896,1,14
23783,1187099255544135680,1,14
23784,1267734939837104129,1,14
23785,1216446734886371329,1,14
23786,1189829164628623360,1,14
23787,1134145408224190464,1,14
23788,482037612,1,14
23789,716169617899528193,1,14
23790,1281553264157368326,1,14
23791,1132656309382238208,1,14
23792,2976211559,1,14
23793,1212455346565861376,1,14
23794,1274095823719104512,1,14
23795,1248183153853857792,1,14
23796,1192330830527500288,1,14
23797,773918825763012608,1,14
23798,1282000360723435527,1,14
23799,1014487249738706944,1,14
23800,912691191879229446,1,14
23801,406871756,1,14
23802,841820881492029441,1,14
23803,119004953,1,14
23804,1248196983782871040,1,14
23805,2672049436,1,14
23806,291975956,1,14
23807,1298448522337898496,1,14
23808,1615349965,1,14
23809,1265378449973272592,1,14
23810,1298907645211021312,1,14
23811,1298982111018274817,1,14
23812,1245145947119771651,1,14
23813,1297853886460571649,1,14
23814,1271427339654705152,1,14
23815,1215336772374319104,1,14
23816,2993783555,1,14
23817,1020236310995505153,1,14
23818,1294764895205036032,1,14
23819,1242802351909593088,1,14
23820,771264056904781824,1,14
23821,1219590008136486913,1,14
23822,1149642011294752768,1,14
23823,1225309428896788481,1,14
23824,2470295009,1,14
23825,1008389124024397825,1,14
23826,1285693915656605697,1,14
23827,1287088087781318656,1,14
23828,1244795477553487874,1,14
23829,1278557232955883520,1,14
23830,1386115927,1,14
23831,1288417646426370048,1,14
23832,1287800247905812481,1,14
23833,1038506892316815361,1,14
23834,1287521409711902720,1,14
23835,1291356395976175621,1,14
23836,1274962577605513217,1,14
23837,726890831706214400,1,14
23838,1222416195514699778,1,14
23839,2560993377,1,14
23840,4373844322,1,14
23841,1173944727193997313,1,14
23842,1298869651561209856,1,14
23843,701246047,1,14
23844,1238066483193950208,1,14
23845,1137132840578101248,1,14
23846,1298595723919986688,1,14
23847,1293248061108617218,1,14
23848,832598956823703553,1,14
23849,953218183825121280,1,14
23850,834281616834953216,1,14
23851,1076005364527718400,1,14
23852,991798761318961152,1,14
23853,1293077387861725185,1,14
23854,1132506609190658048,1,14
23855,1273585794024910849,1,14
23856,1123897754462375937,1,14
23857,1271324543450116096,1,14
23858,1279819855928139777,1,14
23859,953961877326921728,1,14
23860,1239279060091535360,1,14
23861,986168250076712962,1,14
23862,1297275142557630464,1,14
23863,919707023511556096,1,14
23864,1277255746099576834,1,14
23865,907354262119821312,1,14
23866,916654427708231680,1,14
23867,903995507055497216,1,14
23868,1245709135842336768,1,14
23869,1147629562496524289,1,14
23870,226565097,1,14
23871,1052613185310793728,1,14
23872,1281569801576558594,1,14
23873,1200892531300544512,1,14
23874,1292522386106060800,1,14
23875,1281642595207335936,1,14
23876,1259884631077371905,1,14
23877,1132774987708928000,1,14
23878,1216988347450777600,1,14
23879,1104560550015586304,1,14
23880,1298207564618969090,1,14
23881,1162668367880364032,1,14
23882,1267459542666948610,1,14
23883,636210813,1,14
23884,1114866894606077954,1,14
23885,1130720160237662210,1,14
23886,1476217963,1,14
23887,1177240512274796546,1,14
23888,1240383549032800256,1,14
23889,1268591100350119943,1,14
23890,3376664638,1,14
23891,953832278,1,14
23892,1198507902044127232,1,14
23893,839028002075852800,1,14
23894,741589716693331968,1,14
23895,1247990089000591362,1,14
23896,829743008815910914,1,14
23897,1194716546821697536,1,14
23898,1156288899045572609,1,14
23899,1157161787789213697,1,14
23900,4103804596,1,14
23901,1031615552563949568,1,14
23902,1131930529975152640,1,14
23903,1286632781297197056,1,14
23904,1149895371885338624,1,14
23905,1171796699511185408,1,14
23906,985543391047028737,1,14
23907,1190411820223348736,1,14
23908,1057028177229500417,1,14
23909,1105478379007025152,1,14
23910,3351865840,1,14
23911,1273924329563131904,1,14
23912,999787999385792512,1,14
23913,883420330253062144,1,14
23914,752877136583753729,1,14
23915,1184346828973707264,1,14
23916,1239164235168600064,1,14
23917,1155209201767133185,1,14
23918,1267494704414941186,1,14
